Movie_ID_Alias,Movie_Genres,Movie_ReleaseYear
2125,Children's|Comedy|Fantasy,1996
2126,Drama,1999
2127,Drama,1940
2128,Animation|Sci-Fi,1995
2129,Drama|War,1996
2130,Comedy,1986
2131,Comedy,1993
2132,Drama,1998
2133,Drama,1998
2134,Thriller,1964
2135,Action|Adventure|Romance|Thriller,1990
2136,Drama,2000
2137,Horror,1976
2138,Drama,1989
2139,Comedy,1996
2140,Drama,1999
2141,Adventure,1988
2142,Drama,1995
2143,Drama|War,1984
2144,Action|War,1978
2145,Children's|Comedy|Mystery,1997
2146,Animation|Children's,1973
2147,Drama,1996
2148,Adventure|Children's|Drama,1998
2149,Comedy|Drama|Romance,1999
2150,Comedy|Romance,1999
2151,Children's|Comedy,1994
2152,Comedy,1993
2153,Drama|Thriller,2000
2154,Animation|Children's,1981
2155,Comedy|Drama,1996
2156,Comedy|Romance,2000
2157,Children's,1986
2158,Children's|Comedy,1997
2159,Children's|Comedy,1994
2160,Comedy|Thriller,1986
2161,Drama,1995
2162,Comedy,1991
2163,Comedy,1974
2164,Drama|Romance,1997
2165,Comedy,1996
2166,Action|Drama,1982
2167,Drama|War,1997
2168,Drama,1997
2169,Documentary,1999
2170,Comedy,1982
2171,Crime|Drama|Romance,1995
2172,Drama,1984
2173,Drama,1979
2174,Drama,1998
2175,Drama,1979
2176,Comedy|Romance,1997
2177,Drama,1982
2178,Action|Crime,1996
2179,Drama,1994
2180,Comedy|Drama,1975
2181,Drama,1996
2182,Comedy,1992
2183,Animation|Children's|Musical,1996
2184,Drama,1997
2185,Drama,1995
2186,Animation|Children's,1994
2187,Drama|Fantasy,1985
2188,Comedy,1999
2189,Comedy,2000
2190,Drama|Romance,1995
2191,Musical,1951
2192,Crime|Drama,1939
2193,Adventure|Romance,1992
2194,Horror|Thriller,1999
2195,,-
2196,Adventure|Children's|Comedy|Fantasy|Romance,1995
2197,Children's|Comedy,1999
2198,,-
2199,Action|Adventure|Sci-Fi,1983
2200,Romance,1996
2201,,-
2202,Comedy,1998
2203,Drama|Romance,1997
2204,Comedy,1944
2205,Mystery|Thriller,1955
2206,Drama,1958
2207,Drama,1996
2208,Thriller,1992
2209,Comedy,1972
2210,Drama|War,1942
2211,Comedy|Musical,1965
2212,Sci-Fi,1955
2213,Documentary,1966
2214,Action|Adventure|Comedy|Romance,1985
2215,Documentary,1971
2216,Drama,1998
2217,Comedy|Romance,1998
2218,Action,1965
2219,Comedy,1963
2220,Drama|Thriller,1953
2221,Drama|Mystery,1959
2222,Drama,1994
2223,Comedy|Romance,1985
2224,Comedy|Drama,1999
2225,Drama,1997
2226,Drama,1962
2227,Drama,1997
2228,Comedy|Thriller,1998
2229,Comedy|Romance,1998
2230,Horror|Mystery|Thriller,1997
2231,Drama,1995
2232,Adventure|Sci-Fi|Thriller,1998
2233,Action|Adventure|Crime|Thriller,1993
2234,Drama|Thriller,1996
2235,Action|Adventure|Drama|Romance,1995
2236,Drama|Thriller,1998
2237,Thriller,1993
2238,Drama,1991
2239,Drama,1995
2240,Thriller,1998
2241,Drama,1993
2242,Drama,1993
2243,,-
2244,Drama,1992
2245,Drama,1997
2246,Drama,1994
2247,Drama,1993
2248,Drama,1991
2249,Drama,1993
2250,Drama,1994
2251,Thriller,1998
2252,Comedy|Romance,1999
2253,Documentary,1996
2254,Comedy|Drama|Western,1961
2255,Documentary,1999
2256,Horror,1980
2257,Children's|Comedy,1968
2258,Drama,1997
2259,Western,1976
2260,Horror,1977
2261,Drama,1967
2262,Comedy|Drama,1967
2263,Drama|Thriller,1962
2264,Drama,1962
2265,Drama,1968
2266,Drama,1965
2267,Drama|War,1961
2268,Drama,1956
2269,Drama,1959
2270,Drama,1948
2271,Drama,1997
2272,Drama,1996
2273,Comedy,1997
2274,Drama|Romance,1990
2275,Drama,1982
2276,Comedy|Drama,1999
2277,Drama,1994
2278,Documentary,1998
2279,Horror|Thriller,1997
2280,Comedy|Romance,2000
2281,Drama,1986
2282,Action,1995
2283,Comedy|Romance,1999
2284,Comedy|Romance,1994
2285,Comedy,1990
2286,,-
2287,Drama,1964
2288,Documentary,1999
2289,Thriller,1965
2290,Action|Drama,1952
2291,Horror|Sci-Fi,1958
2292,Drama,1955
2293,Documentary|Drama,1998
2294,Adventure|Drama,1958
2295,Drama,1985
2296,Action|Crime,1971
2297,Animation|Comedy|Thriller,1994
2298,Documentary,1996
2299,Comedy,1996
2300,Comedy|Mystery,1987
2301,Drama,1941
2302,Horror|Thriller,1983
2303,Comedy,1987
2304,Western,1967
2305,Drama,1968
2306,Sci-Fi|Thriller,1993
2307,Action|Sci-Fi,1994
2308,Comedy|Fantasy,1987
2309,Action|Sci-Fi,1996
2310,Action|Sci-Fi,1999
2311,Adventure,1986
2312,Action|Adventure|Horror,1986
2313,Children's|Comedy|Sci-Fi,1978
2314,Horror,1987
2315,Drama,1980
2316,Horror|Sci-Fi,1988
2317,Action|War,1988
2318,Action|Drama,1998
2319,Sci-Fi,1956
2320,Horror,1943
2321,Comedy,1987
2322,Horror,1986
2323,Children's|Drama,1989
2324,Horror,1983
2325,Horror,1982
2326,Comedy,1998
2327,Action|Drama|Thriller,1997
2328,,-
2329,Thriller,1993
2330,Comedy,1994
2331,Drama,1997
2332,Drama|Romance,1995
2333,Drama,1999
2334,Drama|Romance,1999
2335,Horror,1973
2336,Children's|Comedy,1994
2337,Drama,1997
2338,Adventure|Animation|Sci-Fi|Thriller,1988
2339,Film-Noir|Thriller,1944
2340,Drama|Romance,1998
2341,Animation|Children's,2000
2342,Comedy|Romance,1997
2343,Drama,1985
2344,Comedy,1999
2345,Thriller,2000
2346,Drama,2000
2347,Crime|Drama,1998
2348,Animation|Children's|Musical,1993
2349,Drama,1989
2350,Action,1985
2351,Thriller,1996
2352,Thriller,1995
2353,Horror|Sci-Fi,1982
2354,Action|Thriller,1992
2355,,-
2356,Comedy,1990
2357,Horror,1935
2358,Musical,1936
2359,Drama,1937
2360,Thriller,1936
2361,Drama,1939
2362,Horror|Thriller,1963
2363,Mystery|Thriller,1995
2364,Documentary,1995
2365,Action|Adventure|Children's|Sci-Fi,1993
2366,,-
2367,Children's|Comedy,1969
2368,Comedy,1986
2369,Drama,1995
2370,Drama|Romance,1995
2371,Comedy|Drama,1996
2372,Horror,1990
2373,Adventure,1996
2374,Thriller,1999
2375,Comedy|Drama,1994
2376,Comedy,1995
2377,Horror|Sci-Fi|Thriller,1993
2378,,-
2379,Comedy|Sci-Fi,1993
2380,Action,1997
2381,Action|Comedy,1997
2382,Drama,1938
2383,Drama,1982
2384,Comedy,2000
2385,Comedy,1992
2386,Comedy|Horror,1997
2387,Drama,1993
2388,Drama|Thriller,1995
2389,Animation|Children's,1989
2390,Comedy,1995
2391,Adventure|Animation|Children's|Fantasy,1998
2392,,-
2393,Comedy|Romance,1991
2394,Comedy,1991
2395,,-
2396,Comedy,1996
2397,Comedy|Drama,1996
2398,Animation|Children's,1988
2399,War,1970
2400,Comedy,1975
2401,Documentary,1998
2402,Western,1972
2403,Action|Adventure|Sci-Fi|Thriller,1997
2404,Action|Thriller,1999
2405,Action|Adventure|Children's|Comedy,1981
2406,Comedy,1980
2407,Thriller,1971
2408,Mystery|Thriller,1995
2409,Drama|Romance,1998
2410,Comedy|Crime,1996
2411,Adventure|Children's|Fantasy,1994
2412,Comedy|Romance,2000
2413,Adventure|Children's,1996
2414,Children's|Comedy,1996
2415,,-
2416,Adventure|Children's|Comedy,1974
2417,Mystery,1986
2418,Comedy,1977
2419,Action,1988
2420,Drama,1999
2421,Adventure|Children's,1993
2422,Drama,1999
2423,Thriller,1999
2424,Horror,1980
2425,Thriller,1966
2426,War,1995
2427,Action|Adventure,1996
2428,Comedy,1997
2429,Crime,1996
2430,Drama,1995
2431,Adventure,1997
2432,Drama,1970
2433,Comedy|Horror|Thriller,1995
2434,Thriller,2000
2435,Comedy|Drama,1999
2436,,-
2437,Drama,1997
2438,Action|Drama,1992
2439,Comedy|Drama,1992
2440,Drama,1982
2441,Comedy|Drama,1994
2442,Drama,1999
2443,Comedy|Drama,1999
2444,Drama,1995
2445,Drama,1999
2446,Horror|Thriller,1996
2447,Drama,1994
2448,Action|Adventure|Mystery|Sci-Fi,1995
2449,Romance,1998
2450,Documentary|Drama,1996
2451,Drama,1993
2452,Horror|Thriller,1998
2453,Thriller,1999
2454,Drama,1998
2455,Drama,1999
2456,Adventure|Children's,1963
2457,Action,1994
2458,Comedy,1993
2459,Action,1996
2460,,-
2461,Drama,1998
2462,Action|Crime|Thriller,1986
2463,Adventure|Children's,1994
2464,Adventure,1986
2465,Comedy|Horror,1986
2466,Thriller,1995
2467,Horror,1987
2468,Horror,1988
2469,Adventure|Drama|Romance,1980
2470,Comedy|Drama|War,1942
2471,Adventure|War,1943
2472,Drama|Mystery,1971
2473,Comedy|Romance,1995
2474,Animation|Children's|Musical,1945
2475,Sci-Fi,1950
2476,Comedy|Drama,1999
2477,Drama,1997
2478,Action,1995
2479,,-
2480,Drama|Thriller,1996
2481,Comedy,1998
2482,Adventure|Children's|Comedy|Musical,1996
2483,,-
2484,Horror|Sci-Fi,1995
2485,,-
2486,,-
2487,Drama|Western,1998
2488,Comedy|Drama,1976
2489,Comedy|Romance,1939
2490,Drama,1991
2491,Comedy,1991
2492,Comedy,1990
2493,Comedy,1994
2494,Action,1996
2495,Drama,1993
2496,Comedy,1998
2497,Action,1995
2498,Comedy,1994
2499,Crime|Drama|Film-Noir,1997
2500,Comedy,1996
2501,Comedy|Romance,1997
2502,Action,1994
2503,Comedy,1996
2504,Action|Adventure,1997
2505,Drama,1999
2506,Animation|Children's,1990
2507,Action|Adventure|Comedy,1990
2508,Action|Adventure|Thriller,1996
2509,Comedy,2000
2510,Comedy|Romance,2000
2511,Drama,1999
2512,Drama,1999
2513,Romance|War,1932
2514,Thriller,1987
2515,Comedy|Drama,2000
2516,Drama|Romance,1997
2517,Comedy|War,1994
2518,Drama,1996
2519,Comedy|Fantasy,1993
2520,Comedy,1987
2521,Adventure|Children's,1987
2522,Comedy,1994
2523,Action,1974
2524,,-
2525,Drama,1998
2526,Horror,1971
2527,Drama,1965
2528,Children's|Drama,1939
2529,Horror,1992
2530,Action|Drama|Romance|Thriller,1983
2531,Comedy,1999
2532,Crime|Drama,1995
2533,Comedy,2000
2534,Drama,1997
2535,Drama,1987
2536,,-
2537,Drama|War,1980
2538,Drama,1993
2539,Drama,1997
2540,Drama,1994
2541,Action,1994
2542,,-
2543,Action|Thriller,1997
2544,Thriller,1994
2545,Action|Thriller,1999
2546,Drama|Thriller,1996
2547,Action|Drama,1993
2548,Drama,1996
2549,Romance,1997
2550,Drama,1999
2551,Comedy,1985
2552,Drama,1998
2553,Horror,1986
2554,Comedy|Crime|Drama,1997
2555,Action|Comedy|Drama,1965
2556,Comedy,1998
2557,Thriller,1997
2558,Horror,1987
2559,Horror,1983
2560,Drama,1996
2561,Drama,1997
2562,Horror,1990
2563,Horror,1994
2564,Horror,1990
2565,Horror|Thriller,1983
2566,,-
2567,Comedy|Romance,1997
2568,Horror|Sci-Fi,1999
2569,Drama|Thriller,1986
2570,Drama,2000
2571,Drama,1990
2572,Comedy,1995
2573,Animation|Children's|Musical,1997
2574,Drama,1988
2575,Drama|Romance,1996
2576,Action|War,1969
2577,War,1993
2578,Crime|Drama|Thriller,1998
2579,Comedy|Thriller,1976
2580,Comedy|Drama,1995
2581,Action|Adventure|Drama|Thriller,1985
2582,Crime|Drama|Thriller,1984
2583,Action|Mystery|Thriller,1986
2584,Mystery|Thriller,1991
2585,Horror,1976
2586,Film-Noir,1953
2587,Action|Drama,1999
2588,Drama,1993
2589,Drama,2000
2590,Drama,1995
2591,Documentary,1995
2592,Drama|Romance,1996
2593,,-
2594,Drama|Romance,1999
2595,Comedy|Romance,1998
2596,Comedy,1970
2597,Drama|Romance,1966
2598,Comedy,1998
2599,Comedy,1994
2600,Comedy|Drama,1999
2601,Documentary,1999
2602,Drama,1993
2603,Drama,1999
2604,Drama|Horror,1977
2605,Romance,1998
2606,Comedy,1997
2607,Comedy,1999
2608,Action,1974
2609,Action|Crime|Thriller,1987
2610,Action|Sci-Fi|Thriller|Western,1973
2611,Comedy|Drama,1954
2612,Comedy,1996
2613,Drama,1975
2614,Comedy,1999
2615,War,1977
2616,Documentary,1997
2617,Comedy|Drama,1996
2618,Action|Drama,1958
2619,Horror,1973
2620,Drama,1996
2621,Action|Thriller,1994
2622,Comedy|Drama,1997
2623,Drama|Fantasy,1993
2624,Drama,1996
2625,Crime|Drama,1949
2626,Comedy|Drama|Romance,1999
2627,Comedy,1995
2628,Drama,1998
2629,Adventure|Children's|Romance,1994
2630,Drama,1995
2631,Drama,1993
2632,Comedy|Drama,1987
2633,Drama,1994
2634,Crime|Drama,1994
2635,Comedy,1985
2636,Horror|Sci-Fi|Thriller,1963
2637,Horror|Thriller,1984
2638,Drama,1925
2639,Drama,1993
2640,Comedy|Romance,1998
2641,Action|War,1988
2642,Drama|War,1945
2643,Comedy,1988
2644,Documentary,1996
2645,Drama|Mystery,1986
2646,Drama|Film-Noir|Thriller,1956
2647,Drama,1952
2648,Drama,1955
2649,Drama,1957
2650,Comedy|Drama,1995
2651,Documentary,1990
2652,Musical,1929
2653,Horror,1987
2654,Horror|Sci-Fi|Thriller,1998
2655,,-
2656,,-
2657,Thriller,1972
2658,Action,1921
2659,Drama,1995
2660,Thriller,1940
2661,Comedy,1998
2662,Crime|Thriller,1981
2663,Drama,1984
2664,Adventure,1979
2665,Action|Crime,1972
2666,Adventure|Children's,1974
2667,Action|Mystery|Sci-Fi|Thriller,1997
2668,Comedy,1997
2669,,-
2670,Adventure,1926
2671,Crime|Thriller,1993
2672,Drama,2000
2673,Crime|Film-Noir,1947
2674,Horror,1986
2675,Adventure|Sci-Fi,1961
2676,Action|Drama|War,1942
2677,Action,1984
2678,Drama,1955
2679,Horror,1983
2680,Comedy,1939
2681,Comedy,1934
2682,Musical,1960
2683,Drama,1974
2684,Horror,1941
2685,Drama|Romance,1941
2686,Comedy,1957
2687,Drama,1994
2688,Drama,1977
2689,Drama|Romance,1994
2690,Drama,1995
2691,Thriller,1942
2692,Horror|Sci-Fi,1979
2693,Comedy|Drama,1980
2694,Mystery|Thriller,1950
2695,Comedy,1995
2696,Comedy,1999
2697,Adventure|Sci-Fi,1985
2698,Horror|Thriller,1990
2699,Drama,1998
2700,Drama,1998
2701,Drama,1995
2702,Drama,1996
2703,Romance,1996
2704,Drama,1997
2705,Comedy|Horror,1994
2706,Horror,1992
2707,Horror,1998
2708,Horror,1980
2709,Children's,1997
2710,,-
2711,Comedy,1997
2712,Comedy,1997
2713,Drama,1978
2714,Thriller,1997
2715,Comedy,1941
2716,,-
2717,,-
2718,Drama,1939
2719,Thriller,1926
2720,War,1996
2721,Film-Noir,1955
2722,,-
2723,Horror|Mystery,1993
2724,Action|Horror|Sci-Fi,1998
2725,Drama,1997
2726,Comedy,1996
2727,Comedy|Drama,1998
2728,Drama,1982
2729,Drama,1998
2730,Adventure,1989
2731,,-
2732,Children's|Comedy,1994
2733,Drama|Romance,1994
2734,Drama,1993
2735,Documentary,1997
2736,Drama,1999
2737,Comedy,1994
2738,Action|Crime,1987
2739,Adventure|Drama,1982
2740,Comedy|Romance,1996
2741,Action,1995
2742,Comedy,1999
2743,Drama|Romance,1997
2744,Children's,1967
2745,Comedy,1964
2746,Action|Adventure|Children's|Comedy,1999
2747,Drama,1936
2748,Drama|Musical,1958
2749,Drama|Romance,1987
2750,Comedy|Romance,1998
2751,Drama,1995
2752,Romance,1997
2753,Documentary,1993
2754,,-
2755,Comedy,1983
2756,Drama,1988
2757,Drama,1985
2758,Comedy,1983
2759,Drama,1984
2760,Sci-Fi|Thriller,1984
2761,Comedy,1994
2762,Comedy|Romance,1996
2763,Western,1994
2764,Crime,1998
2765,Drama|Romance,1998
2766,Horror|Sci-Fi|Thriller,1960
2767,Action|Adventure|Sci-Fi,1998
2768,War,1959
2769,Action|Thriller,1986
2770,Action|Adventure,1986
2771,War,1968
2772,Western,1947
2773,Drama,1974
2774,,-
2775,Horror,1983
2776,Action|Horror|Sci-Fi,1980
2777,Romance|Thriller,2000
2778,Crime|Thriller,1969
2779,Children's|Comedy,1985
2780,Drama,1998
2781,Drama,1999
2782,Drama|Western,1962
2783,Drama,1997
2784,Drama,1987
2785,Comedy,1986
2786,Action|Adventure,1933
2787,Comedy,1981
2788,Drama,1997
2789,Drama,1998
2790,Comedy|Drama,1990
2791,Drama,1996
2792,Documentary,1993
2793,Drama,1987
2794,Drama,1953
2795,Drama,1968
2796,Drama,1974
2797,Action,1987
2798,,-
2799,Horror,1998
2800,,-
2801,Horror,1962
2802,Comedy|Drama,1986
2803,Drama,1951
2804,Sci-Fi,1956
2805,Drama|War,1943
2806,Comedy,1977
2807,Crime|Drama,1972
2808,Comedy|Drama,1997
2809,Action|Drama,1996
2810,Comedy|Drama|Romance,1998
2811,Drama,1973
2812,Comedy,2000
2813,Documentary,2000
2814,Musical,1995
2815,Action|Sci-Fi,1962
2816,Adventure|Children's|Comedy,1977
2817,,-
2818,Comedy,1984
2819,Drama,1983
2820,Comedy,1996
2821,Drama,1996
2822,Action|Comedy,1994
2823,Comedy,1965
2824,Horror|Sci-Fi,1959
2825,Sci-Fi,1953
2826,,-
2827,Romance,1997
2828,Drama|Romance,1997
2829,Comedy,2000
2830,Drama,1969
2831,Action,1971
2832,Comedy,1976
2833,Adventure|Musical|Romance,1976
2834,Drama,1992
2835,,-
2836,Horror,1991
2837,Horror,1981
2838,Horror|Sci-Fi,1959
2839,Horror,1983
2840,Horror,1981
2841,Horror,1988
2842,Drama|Sci-Fi|Thriller,1989
2843,Comedy|Drama,1998
2844,Comedy|Musical,1996
2845,Comedy,1997
2846,Comedy,1998
2847,Comedy,1994
2848,Comedy,1996
2849,Comedy,1996
2850,Drama,1995
2851,Comedy|Romance,1999
2852,Animation|Children's|Comedy,1998
2853,Action,1993
2854,Comedy,1998
2855,Drama,1995
2856,Drama,1978
2857,Crime,1968
2858,Drama|Romance,1998
2859,Western,1995
2860,Comedy|Drama,1999
2861,,-
2862,Comedy,1980
2863,Romance|Thriller,1999
2864,,-
2865,Drama|Mystery,1993
2866,Thriller,1995
2867,Action|Drama,1985
2868,Action|Comedy,1988
2869,Action|Drama,1982
2870,Action|Drama|Mystery,1993
2871,Action,1993
2872,,-
2873,Horror|Thriller,1986
2874,Horror|Thriller,1986
2875,Drama|Thriller,1980
2876,Thriller,1988
2877,Mystery|Thriller,1978
2878,Drama,1996
2879,Documentary,1994
2880,Drama|Romance,1996
2881,Drama,1982
2882,Comedy,1998
2883,Drama,1993
2884,Children's|Comedy|Mystery,1965
2885,Drama,1943
2886,Comedy|Drama,2000
2887,Comedy|Romance,1997
2888,,-
2889,Horror,1994
2890,Horror,1992
2891,Action|Adventure|Animation|Children's|Fantasy,1994
2892,Comedy,1998
2893,Comedy,1995
2894,Comedy,1995
2895,Comedy,1995
2896,Comedy|Drama,1994
2897,Comedy|Romance,1994
2898,Romance,1997
2899,Action|Crime,1999
2900,Drama,1926
2901,,-
2902,Comedy|Drama,1973
2903,Crime|Film-Noir|Thriller,1948
2904,Comedy,1925
2905,Drama|Romance,1998
2906,Comedy,1997
2907,Drama,1999
2908,Comedy,1928
2909,Documentary,2000
2910,Action|Drama,1993
2911,Comedy,1998
2912,Crime,1999
2913,Drama|Horror,1986
2914,Comedy|Romance,1996
2915,Comedy|Drama,1997
2916,Comedy,1997
2917,Drama,1976
2918,Drama,1994
2919,Thriller,1997
2920,Action|Drama|War,1993
2921,Horror|Thriller,1997
2922,Drama,1930
2923,Comedy|Romance,1994
2924,Comedy|Drama,1979
2925,Western,1969
2926,Drama,1988
2927,Comedy,1997
2928,Thriller,1953
2929,Drama|Romance|War,1999
2930,Comedy|Drama,1967
2931,Drama,1956
2932,Drama,1996
2933,Comedy|Romance,1966
2934,,-
2935,Mystery|Sci-Fi,1979
2936,Drama,1997
2937,Western,1931
2938,,-
2939,Horror,1939
2940,Comedy|War,1967
2941,,-
2942,Action|Thriller,1997
2943,Adventure|War,1956
2944,Comedy|Western,1994
2945,Romance|Western,1958
2946,Musical,1986
2947,Drama|Thriller,1981
2948,Drama,1972
2949,Drama,1972
2950,Comedy|Romance,1971
2951,Musical,1949
2952,Drama,1994
2953,Drama,1999
2954,Adventure|Sci-Fi,1977
2955,Comedy,1925
2956,Drama|Romance,1999
2957,Comedy|Romance,1995
2958,Comedy,1999
2959,Comedy|Romance,1994
2960,Drama,1996
2961,Thriller,1995
2962,Drama|Romance,1965
2963,Adventure|Children's,1995
2964,Drama,1995
2965,Action|War,1980
2966,,-
2967,,-
2968,Romance,1995
2969,Comedy|Romance,2000
2970,Action|Adventure|Thriller,1996
2971,Comedy,1997
2972,Documentary,1999
2973,,-
2974,,-
2975,,-
2976,,-
2977,Drama,1996
2978,Crime,1997
2979,Drama,1998
2980,Animation|Children's|Musical,1996
2981,,-
2982,Comedy,1995
2983,Action|Adventure|Children's|Fantasy,1997
2984,Adventure|Children's|Fantasy|Sci-Fi,1997
2985,Drama,1963
2986,Drama,1998
2987,Comedy,1947
2988,Thriller,1994
2989,Comedy,1923
2990,Horror,1974
2991,Comedy|Horror,1963
2992,Comedy|Thriller,1996
2993,Drama,1998
2994,Comedy|Drama,1996
2995,Romance,1995
2996,Action|Romance|Thriller,1988
2997,Action|Comedy,1994
2998,Crime|Drama,1999
2999,Horror,1944
3000,Drama|War,1987
3001,Adventure|Children's,1994
3002,Drama,1999
3003,Comedy|Romance,1996
3004,Drama|Romance,1991
3005,Sci-Fi,1950
3006,Drama|Romance,2000
3007,Horror,1964
3008,Mystery,1999
3009,Drama,1999
3010,Comedy,1928
3011,Action,1997
3012,Thriller,1994
3013,Crime,1996
3014,Horror,1944
3015,Horror,1944
3016,Comedy,1996
3017,Comedy|Romance,1998
3018,Comedy,1993
3019,Romance,1996
3020,Action|Drama,1995
3021,Comedy|Drama|Romance,1998
3022,Drama,1956
3023,Comedy|War,1984
3024,Comedy|Drama,1999
3025,Drama,1999
3026,Drama,1999
3027,Drama,1997
3028,Drama,1986
3029,Drama,1985
3030,Drama,1986
3031,Horror|Sci-Fi,1959
3032,Drama,1995
3033,Comedy,1999
3034,Comedy,1992
3035,Crime|Drama,1998
3036,Western,1946
3037,Comedy|Musical|Romance,1957
3038,Action,1978
3039,Drama,1994
3040,Adventure|Children's,1995
3041,,-
3042,Comedy,1998
3043,Action|Crime,1973
3044,Action|Comedy,1990
3045,Horror,1990
3046,Horror,1945
3047,Horror,1997
3048,Comedy|Romance,1997
3049,Thriller,1995
3050,Thriller,1996
3051,Action|Thriller,1998
3052,Drama|Romance|Western,1940
3053,Western,1966
3054,Drama|War,1981
3055,Comedy|Horror|Sci-Fi,1986
3056,,-
3057,Comedy,1995
3058,Drama,1994
3059,Drama|Romance,1997
3060,Drama,1995
3061,Animation|Sci-Fi,1973
3062,Comedy,1993
3063,Film-Noir,1948
3064,Drama,1994
3065,Film-Noir,1948
3066,Action|Crime|Romance,1997
3067,Western,1955
3068,Adventure,1940
3069,Sci-Fi|Thriller,1957
3070,Comedy|Drama,1987
3071,Comedy|Drama,1996
3072,Animation,1997
3073,Romance|War,1996
3074,Children's,2000
3075,Drama,1974
3076,Drama,1995
3077,Comedy,1987
3078,Drama,1994
3079,Western,1967
3080,Comedy,1999
3081,Documentary,1998
3082,Comedy,1996
3083,Drama,1949
3084,Drama|Thriller,1994
3085,Comedy|Romance,1996
3086,Comedy,1998
3087,Drama,1998
3088,Drama,1984
3089,Drama,1987
3090,Comedy,1997
3091,Drama,1998
3092,Comedy,1980
3093,Comedy|Drama,1958
3094,Adventure|Children's,1997
3095,Drama,1994
3096,Comedy,1996
3097,Romance,1997
3098,Drama|Romance|War,1994
3099,Documentary,1995
3100,Drama,1994
3101,Animation|Children's,1999
3102,,-
3103,Drama,1994
3104,Comedy,1982
3105,Action|Adventure|Drama,1981
3106,Documentary,1995
3107,Comedy,1947
3108,Drama,1996
3109,,-
3110,Drama|Romance,1990
3111,Drama|Mystery|Romance,1993
3112,Crime|Drama|Romance,1996
3113,Comedy|Drama|Romance,1998
3114,Drama|Romance,1997
3115,Comedy|Romance,1995
3116,Drama,1998
3117,Children's|Drama,1995
3118,Drama,1996
3119,Adventure|Children's,1994
3120,Drama,1986
3121,Comedy,1995
3122,Children's|Comedy,1999
3123,Drama,1994
3124,Action|Drama,1998
3125,Romance|War,1994
3126,,-
3127,Action|Comedy,1994
3128,Drama,1996
3129,Drama,1998
3130,Crime,1981
3131,Drama,1945
3132,Comedy|Crime,1970
3133,Drama,1976
3134,Drama,1998
3135,Drama,1995
3136,Comedy,1995
3137,Comedy|Romance,1993
3138,Action|Comedy|Crime|Drama,1997
3139,Horror|Sci-Fi,1995
3140,Thriller,1994
3141,Comedy|Horror,1987
3142,Adventure|Children's,1977
3143,Animation|Musical,1981
3144,Horror,1986
3145,Drama,1982
3146,Romance,1998
3147,Crime,1998
3148,Crime|Drama,1996
3149,Drama|Romance,1999
3150,Drama|Thriller,1996
3151,Crime|Drama|Thriller,1994
3152,Crime|Drama,1952
3153,Thriller,1932
3154,Drama|Mystery,1996
3155,Horror,1940
3156,Horror,1942
3157,Action|Adventure,1994
3158,Comedy,2000
3159,Comedy|Drama,1991
3160,Comedy|Drama,1995
3161,Drama|War,1997
3162,Documentary,1995
3163,Comedy,1997
3164,Children's|Comedy,1976
3165,Comedy,1990
3166,Comedy,1994
3167,Animation|Children's|Comedy,1943
3168,Animation|Children's|Musical,1946
3169,Comedy,1996
3170,Drama,1993
3171,Comedy|Documentary,1982
3172,Comedy,1988
3173,Comedy,1996
3174,Crime|Drama,1997
3175,Mystery,1995
3176,Action|Adventure,1998
3177,Comedy,1979
3178,Crime|Drama,1993
3179,Horror|Sci-Fi|Thriller,1990
3180,Horror|Sci-Fi|Thriller,1993
3181,Comedy|Drama,1998
3182,Children's,1995
3183,Adventure|Children's,1996
3184,Drama|Thriller,1996
3185,Drama,1995
3186,Comedy|Romance,1995
3187,Comedy|Romance,1932
3188,Action|Thriller,1994
3189,Drama,1995
3190,Comedy|Drama,1996
3191,Drama,1996
3192,Drama,1996
3193,Drama|Romance,1997
3194,,-
3195,Comedy|Drama,2000
3196,,-
3197,Comedy,1919
3198,Drama|Romance,1995
3199,Drama|Romance,1995
3200,Drama,1999
3201,Drama,1995
3202,Drama,1999
3203,Action|Crime|Drama|Thriller,1999
3204,Drama,1994
3205,Drama,1997
3206,Drama,1997
3207,Action|Drama,1981
3208,Comedy|Musical|Romance,1937
3209,Drama,1954
3210,Western,1942
3211,Drama,1971
3212,Drama|Romance,1938
3213,Comedy,1993
3214,Drama|Thriller,1988
3215,Adventure|Romance,1995
3216,Horror,1972
3217,Action|Adventure|Sci-Fi,1995
3218,Drama,1961
3219,Action|Comedy|Crime|Drama,1998
3220,Drama|Thriller,1977
3221,Drama|Romance,1998
3222,Comedy,1995
3223,Action|Horror|Sci-Fi,1986
3224,Action|Comedy,1997
3225,Comedy|Drama,1996
3226,Comedy|Drama,1993
3227,Documentary,1995
3228,Animation|Children's,1994
3229,Animation|Children's|Musical,1948
3230,,-
3231,Horror,1987
3232,Drama,1999
3233,Crime|Drama,2000
3234,Animation|Children's,1993
3235,Film-Noir,1947
3236,Thriller,1995
3237,,-
3238,Comedy,1994
3239,Crime|Drama,1995
3240,Drama,1993
3241,Horror,1943
3242,Comedy,1998
3243,Drama,1965
3244,Romance,1997
3245,Comedy|Western,1974
3246,Drama,1958
3247,Thriller,1997
3248,Comedy|Romance,1998
3249,Comedy,1994
3250,Adventure|Comedy|Sci-Fi,1952
3251,Drama|Romance,1994
3252,Crime|Drama|Thriller,1993
3253,Drama|Romance,1986
